shot_id,shot_made_flag
1972,0.9051950273393723
1982,0.33701936467939175
1985,0.32593077967990775
2005,0.35946627217626376
2010,0.5534006570243167
2021,0.28344076076620905
2024,0.35997642517672057
2036,0.29493924915121683
2043,0.35689998837836634
2047,0.2985198043686196
2049,0.29513403409827293
2055,0.33268649704160286
2065,0.2898995379841987
2066,0.3524903045744558
2070,0.5381627713296012
2077,0.9895342604920933
2085,0.5561003962285801
2095,0.2887338562548718
2097,0.896795303381755
2108,0.896795303381755
2112,0.6265111315832108
2113,0.7659579099854433
2122,0.2857434073017332
2139,0.2972805180055224
2144,0.290557080836241
2146,0.49038047382265737
2148,0.11576626899630342
2149,0.8980637599792284
2157,0.11279824363542441
2159,0.2883789364141292
2168,0.3892882644763384
2176,0.8925825574041497
2178,0.8925825574041497
2181,0.2978152888285438
2187,0.332670376195085
2188,0.33536273938212563
2190,0.33932797190228836
2194,0.9071217764063422
2197,0.5099471537068717
2214,0.16112923148053443
2217,0.09575542253183288
2222,0.2669871489012227
2223,0.3234841687029291
2226,0.29040756413748364
2230,0.8998111745898951
2240,0.7872525906113852
2247,0.11774981966470101
2250,0.4821515186959251
2259,0.3015296850322648
2262,0.3164744239413588
2266,0.11243668328319474
2305,0.30531796404534955
2310,0.314511190161009
2313,0.9023911192070946
2319,0.3342791058210611
2320,0.35571221342862197
2345,0.5027659590635482
2350,0.9007804896900846
2356,0.2691058094723467
2360,0.29678668896054905
2370,0.11200014965748802
2386,0.3062949337532362
2398,0.09666540472399515
2414,0.9014861326468858
2435,0.9001168751066706
2439,0.787820749335059
2446,0.9001168751066706
2458,0.3214723048588088
2465,0.28851368416427514
2466,0.2993793508398995
2470,0.3026423685858915
2495,0.9009228290562087
2501,0.31399255975363877
2507,0.5680709704356343
2533,0.0933661724038333
2537,0.27303929612683314
2538,0.27528850831417084
2541,0.34271248014970745
2542,0.8928873894059507
2544,0.6144770694697048
2554,0.3552260597046935
2555,0.33823045813720465
2565,0.7806038219068334
2575,0.9064085795342959
2586,0.8948141080017811
2588,0.2715285934893417
2594,0.8948141080017811
2617,0.9094025125673649
2618,0.4036201333501844
2623,0.9870081463986188
2631,0.8844633545492598
2640,0.455373302055464
2642,0.8844633545492598
2647,0.2785080639085165
2663,0.32033254983389314
2664,0.36515353377594134
2676,0.23956130797689895
2680,0.9875427329178957
2681,0.26201046146065066
2691,0.2912695085241718
2693,0.2969745031971363
2695,0.8979295415491145
2704,0.2912695085241718
2708,0.10557104346828236
2709,0.9908285962815261
2717,0.915868269640965
2722,0.3070045446910899
2728,0.3033622363344017
2732,0.9022090520339504
2743,0.8092476617256196
2752,0.5767906117575743
2757,0.910738174029858
2761,0.910738174029858
2769,0.4027442621400864
2771,0.910738174029858
2774,0.4390496617976559
2776,0.30553457978063714
2781,0.34743277178633325
2793,0.3248808730260799
2799,0.15069343431088084
2803,0.4255344767704284
2811,0.33734442578726304
2818,0.25116634546048056
2824,0.8950083408851995
2828,0.9040658952258241
2829,0.26952540924735224
2830,0.31153893822369993
2842,0.9040658952258241
2847,0.905441672755096
2848,0.3048285997101891
2868,0.29911138566484835
2870,0.3344075740259821
2885,0.3386585489904872
2886,0.28164312724544555
2889,0.5179475664191413
2903,0.3326344580524986
2904,0.9121265765164678
2918,0.30919625104116205
2919,0.2899818527449795
2922,0.2938634554738822
2923,0.4130500028173249
2931,0.33153776223091586
2945,0.24315122989576818
2955,0.26040064126232454
2957,0.8948213638284335
2960,0.8948213638284335
2963,0.3160206489879855
2966,0.9882945513905196
2972,0.4754622963801794
2974,0.47079221453825026
2982,0.30699720552176857
2984,0.4816551137970431
3016,0.8922565576845379
3021,0.2789544590742485
3023,0.9879784890053014
3025,0.3004371056598508
3029,0.5102933677943692
3034,0.9051286813851206
3038,0.2719568723725609
3040,0.3007451621292644
3051,0.3278118462240948
3062,0.30473281149540593
3069,0.327993319540954
3071,0.34652032206640593
3076,0.9898854118291656
3079,0.5076793397581651
3081,0.39612141590565414
3082,0.32136036129394946
3084,0.44246930120908495
3098,0.1098412108488054
3104,0.13033140166347443
3105,0.35075199603346185
3114,0.8942103065045361
3118,0.404847656174556
3122,0.31894247662239217
3132,0.47384745447803084
3138,0.4852731593656986
3141,0.8974458895128572
3156,0.89585201677095
3162,0.89585201677095
3167,0.10174398977885145
3170,0.2765707786772691
3171,0.2815934478548767
3172,0.2586247864593048
3176,0.9894940516252198
3180,0.3163975742939814
3189,0.5027739878602797
3198,0.3001272244853266
3206,0.27625532964073474
3215,0.8213741262615303
3222,0.8754314467127667
3228,0.21578311276909404
3229,0.21578311276909404
3232,0.3612520978877952
3233,0.48027178806359194
3238,0.22400027074425996
3256,0.8937735274204593
3264,0.2595221522052647
3273,0.2883707108626835
3275,0.4465453321261284
3285,0.899551783988942
3289,0.31313278681454954
3294,0.14573648121831004
3306,0.11377278481728606
3311,0.9044661565083182
3318,0.27140828780307635
3322,0.3066579957242687
3324,0.42191473650524874
3334,0.3351307547866641
3341,0.27154719513006664
3345,0.47190907866887083
3346,0.9881285207388715
3352,0.5283800151376767
3368,0.26464416090611914
3371,0.08335752588907969
3372,0.27106168211478215
3375,0.27106168211478215
3384,0.28002897817044353
3387,0.29760670362963665
3393,0.2506179211864394
3406,0.2572830987027573
3411,0.5100714298702497
3412,0.775939939418728
3414,0.2948471940029721
3417,0.8973424231125212
3420,0.8917683145087474
3423,0.8917683145087474
3436,0.4607584611750197
3438,0.8835955929509824
3442,0.28169141271385717
3443,0.3680079454118239
3451,0.45265050221221553
3461,0.23302762483167086
3489,0.2660657675246105
3491,0.2939369931444504
3510,0.4734978588302522
3515,0.32963537750468075
3527,0.32179291414999356
3530,0.8972862843728606
3540,0.18392812327844885
3582,0.2802348897568129
3604,0.8971511594847926
3605,0.3187865955410211
3609,0.48809237411625156
3624,0.2872974094670148
3628,0.8994646358415008
3630,0.31995301466341575
3641,0.33005040711922323
3642,0.3543083677250684
3648,0.08361727428163777
3650,0.9881682758187433
3652,0.9876450225734225
3660,0.26362798187857306
3664,0.4680250649470412
3670,0.46393260835487976
3672,0.23433710119672455
3680,0.8860862020145815
3682,0.9872114585235591
3685,0.46393260835487976
3686,0.31718672194154274
3689,0.25116873617286206
3705,0.26990946526565684
3712,0.2733039456845559
3713,0.29935361317118525
3719,0.29374063985959153
3721,0.27630143420258835
3723,0.29537324076763033
3724,0.32467437673295735
3727,0.30846982298396486
3733,0.28415160947885915
3734,0.4347020459490715
3742,0.29136186951938114
3770,0.28057245830229227
3777,0.19676377690859936
3778,0.12050851842788532
3780,0.2888532410931143
3783,0.47046903806189216
3784,0.283146549931107
3788,0.283146549931107
3790,0.283146549931107
3794,0.13347077582406466
3795,0.4060960875733051
3796,0.3124971155087136
3801,0.2841460330275567
3806,0.2884386562289558
3813,0.29836991457604795
3814,0.2884386562289558
3818,0.7955997196299515
3824,0.29531112000498766
3836,0.47518617556379544
3853,0.5048720806622483
3855,0.3367654193045605
3858,0.9044412067016676
3861,0.9044412067016676
3866,0.4075341469546081
3870,0.31306766701023314
3874,0.9894657996348319
3876,0.32401069489028417
3878,0.5082990392432749
3890,0.106129441136906
3900,0.9889478734588202
3904,0.106129441136906
3906,0.11513712497771102
3907,0.18872282150690498
3908,0.106129441136906
3912,0.8954264188439253
3918,0.9883688780391204
3923,0.9878775429615319
3924,0.17908976050360262
3925,0.8914401442049315
3927,0.46663539955286903
3955,0.9879328185969048
3964,0.8918870281807765
3969,0.8918870281807765
3974,0.8855006520393937
3976,0.8855006520393937
3984,0.31593445275036175
3991,0.10940161451949955
3993,0.9893137359024384
4009,0.40279324715706943
4011,0.2988230600354546
4020,0.4955199299779224
4033,0.08380086234420764
4041,0.2766140749017811
4045,0.9885857253683158
4052,0.8971958242797006
4055,0.2985486914867763
4056,0.2820481338346559
4057,0.27244918973997784
4067,0.9885857253683158
4069,0.26449183976069846
4077,0.48881135001504733
4094,0.1151250494120871
4095,0.11217137820671665
4100,0.5112711052366464
4119,0.2545845980656449
4130,0.7495163684132308
4131,0.24955073952393236
4132,0.2558054301307052
4134,0.8150341173791428
4137,0.9776433482937488
4138,0.22504111141668823
4143,0.2868220501200264
4145,0.8830785882308944
4148,0.4113103693124152
4163,0.1078215961387822
4166,0.3249033682609885
4169,0.9017453562447884
4170,0.12001669415925362
4174,0.9017453562447884
4180,0.2653033333332235
4199,0.9891829596146497
4201,0.27911273547627
4203,0.17979750981649145
4210,2.8078318697327183e-08
4211,0.31146756314299107
4213,0.9882795355262364
4225,0.10062574796053121
4235,0.29975003613629364
4242,0.28779058512772643
4245,0.29189903181155163
4250,0.28870389203121366
4252,0.4205030308538552
4254,0.8942103065045361
4263,0.8942103065045361
4264,0.8942103065045361
4268,0.1790350516564937
4270,0.3094106778192244
4282,0.908702726781543
4283,0.5080273117764533
4291,0.4677029657087259
4304,0.26873380270430963
4306,0.31297179391148633
4309,0.2765135042418202
4310,0.27749863699873367
4313,0.31294807709580374
4314,0.26560253095155073
4315,0.28151823378514945
4321,0.10796929250673627
4324,0.17789491705220645
4325,0.2485561351063186
4328,0.3999176157603733
4329,0.08447017449357384
4332,0.25381280601609696
4337,0.2740717067426131
4342,0.2949979708831437
4344,0.2333628243985606
4352,0.2557652723960651
4355,0.09834078856596967
4366,0.27772185654593107
4371,0.5323093495259295
4372,0.3163975742939814
4376,0.2718881608235674
4384,0.3071739172610712
4387,0.2718881608235674
4389,0.11108873631593111
4390,0.4596350544575204
4406,0.09023576596823116
4407,0.9001647356406951
4409,0.9889478734588202
4410,0.9001647356406951
4424,0.2799510101012387
4434,0.30248682624780165
4452,0.7935412929639638
4460,0.18186872610407842
4470,0.896009273424719
4480,0.29587525865552544
4496,0.9880250529913662
4503,0.469720910004543
4512,0.2424293925662939
4518,0.8795696837596316
4519,0.16250564963870254
4522,0.2840190436862642
4525,0.26263745114992604
4537,0.33835491232887216
4546,0.48206661668682294
4547,0.9885967911668772
4553,0.30136326109587824
4556,0.10591111073366163
4558,0.39938668958691953
4563,0.10776122217941801
4568,0.32603897809039895
4574,0.8990595409434134
4578,0.31253358698332484
4587,0.26394823332386474
4592,0.29210777984026587
4610,0.2727270026588805
4615,0.7659956684276338
4619,0.10559760048199227
4620,0.2910077787489953
4625,0.33197013931568137
4635,0.27244126910574185
4636,0.246235961348078
4641,0.2794703900814416
4650,0.29696428707900885
4653,0.9858077331382631
4665,0.3120026360415589
4668,0.9884211062161585
4669,0.07947906439972442
4670,0.4890191704836174
4674,0.3157537320458017
4675,0.27912409797928367
4676,0.89585201677095
4679,0.4104805872976506
4680,0.9884211062161585
4686,0.3492914202040318
4699,0.26202371886024073
4713,0.8840124290674946
4718,0.2556221549246914
4721,0.2709755769718971
4722,0.25544399688738256
4724,0.265960882475806
4730,0.9806238767774396
4731,0.2907142882587008
4735,0.0930797944621873
4743,0.0930797944621873
4745,0.28459962005002504
4746,0.4598327588103895
4747,0.2460979790057112
4748,0.45642924008039115
4769,0.2907161190319344
4771,0.10697399470453993
4774,0.4579018196744661
4784,0.28690065691702477
4797,0.29323982787938707
4801,0.2424993868600047
4804,0.1473685716330946
4820,0.5208027569575826
4833,0.10712633005261121
4834,0.08990719385847533
4851,0.32389654942937557
4859,0.10521647012082432
4860,0.988841784231187
4863,0.10773299460539378
4873,0.11058435222274082
4881,0.4712971020942048
4892,0.0978196113446666
4908,0.9044412067016676
4911,0.3395280330038793
4915,0.36111513056546307
4922,0.30676575296558806
4929,0.9007318744612502
4936,0.09075650061377595
4939,0.31315005294688736
4951,0.34023839904310194
4956,0.3062241063556237
4961,0.2967637305294683
4964,0.34023839904310194
4981,0.2565692471411732
4991,0.9891829596146497
4992,0.3291261957825256
4997,0.2651290281143974
5004,0.3065625032115962
5010,0.314634411415848
5012,0.3012174965472378
5015,0.1031022260512996
5020,0.27953657855452124
5030,0.4010806324432576
5051,0.9893397765873433
5052,0.903397322347195
5057,0.7736123311320195
5058,0.8736355754577074
5060,0.2375166196663527
5061,0.11584195746216419
5064,0.8736355754577074
5078,0.8962030349693996
5080,0.8343639322773029
5088,0.09999203709494048
5089,0.8343639322773029
5090,0.2665299625652069
5103,0.9884641489998491
5108,0.2843852388531108
5114,0.274737192975638
5115,0.3930128182113695
5124,0.5167800915013105
5137,0.9032083352827097
5139,0.3035896226314426
5144,0.27708382338416987
5149,0.8948568224951675
5157,0.429692739273411
5163,0.2698654302935082
5174,0.2437641238017642
5176,0.8869755533264055
5179,0.32924624046328005
5186,0.9006494254308213
5203,0.47059583633278174
5204,0.8905746040344987
5206,0.296005546288954
5207,0.2681264441241354
5220,0.2755440526480087
5221,0.8981730089526578
5224,0.08728838129168753
5227,0.3168706841648992
5229,0.36976784978088145
5232,0.9876171480485142
5240,0.8893402837132871
5242,0.2908830006222565
5243,0.30772976503732524
5245,0.5118980521387104
5248,0.8930402988788853
5249,0.3984992762651986
5254,0.28060248858537623
5269,0.38254915060761513
5272,0.09999203709494048
5276,0.09452612220663587
5286,0.8920589859987905
5290,0.31406636754719375
5308,0.8920589859987905
5316,0.11350928214695552
5318,0.896009894528812
5319,0.15471837766014715
5320,0.7725154527087221
5322,0.07960303553530791
5324,0.2870000616311405
5331,0.5224089648910324
5336,0.989854736123253
5344,0.8996258975854958
5354,0.3014679685748844
5356,1.0461885434324283e-10
5358,0.4992954904330071
5361,0.25956378060283997
5365,0.8963075170355012
5370,0.29654338306676514
5376,0.11383150280095751
5383,0.19017078126304224
5384,0.4196929342863624
5385,0.30413387695976213
5393,0.9033721232232721
5397,0.1656948026392221
5398,0.2963856012436162
5402,0.30617032662406785
5407,0.6625952733863568
5409,0.10196959641044992
5425,0.8922952294833533
5428,0.8922952294833533
5430,0.25389180917449644
5442,0.28459698340803974
5447,0.882744424806184
5470,0.22811048499347797
5485,0.10876474522299255
5493,0.3067186186019593
5502,0.40750545818728456
5504,0.1528960814654776
5517,0.4587936539594805
5522,0.2764416201598727
5527,0.8883496754004903
5528,0.3917533860007382
5536,0.2878121620619909
5545,0.3397493869082814
5576,0.31477848566429534
5577,0.5265465861615141
5592,0.5109267050406994
5594,0.2972545945795676
5595,0.10559823005567848
5596,0.09725479383591633
5599,0.4070836940212472
5606,0.8990531482420766
5617,0.09929438482074425
5625,0.2684912002550156
5626,0.33735520327222523
5627,0.90360877903049
5642,0.90360877903049
5659,0.9886763387558599
5664,0.897937043294383
5666,0.256209799331292
5671,0.4771970870688641
5674,0.11562472967387928
5677,0.2830312528434934
5681,0.14495911139474435
5683,1.0062380550631887e-10
5700,0.8960549975242312
5713,0.8935339714277947
5715,0.8935339714277947
5718,0.10803161295472799
5726,0.5246160604701078
5738,0.19946686276373424
5741,0.32201153653837117
5743,0.337480930607696
5753,0.9036481468605805
5761,0.25243997831785175
5789,0.6067906890666976
5797,0.08321680079794613
5803,0.2713536756210614
5810,0.8740829950958825
5813,0.38354005641072375
5817,0.25291711866078664
5818,0.7551652024832596
5822,0.3870076331648015
5829,0.48712234865620546
5846,0.7556195412095549
5847,0.30521907648722835
5854,0.2854803078808062
5858,0.8824145283051359
5863,0.2767715868825259
5869,0.5261582270082258
5870,0.34725635542856376
5876,0.3514976202852116
5881,0.4804861660739486
5901,0.31310052883085365
5922,0.30093002986165884
5928,0.8823236383404003
5933,0.8823236383404003
5934,0.8823236383404003
5946,0.32791390605226095
5951,0.49980995280755847
5955,0.10992334191415112
5956,0.989370081046052
5965,0.11921008729609962
5972,0.2711807960761712
5981,0.4851904800253931
5997,0.896009894528812
6005,0.34567301220995905
6009,0.4923598393842083
6010,0.2613990033473283
6015,0.09502944330873479
6039,0.3583893243639318
6047,0.8914482687325413
6051,9.585815749519649e-11
6056,0.24983913476571196
6061,0.25592211287537797
6064,0.29788376684610746
6065,0.27335695705235347
6070,0.24636519992906514
6085,0.8930402988788853
6086,0.29717290462838936
6091,0.90360877903049
6097,0.5521019003867588
6099,0.90360877903049
6104,0.90360877903049
6108,0.90360877903049
6109,0.90360877903049
6124,0.7967149888738361
6142,0.8963495247738714
6144,0.13552409295380746
6150,0.13882302655334516
6154,0.903397322347195
6155,0.49440718095481717
6156,0.9893397765873433
6158,0.11890828984135174
6159,0.9893397765873433
6169,0.903397322347195
6170,1.0915894259092988e-10
6179,0.2938956825916806
6184,0.28664808288105953
6186,0.9884769550808639
6204,0.06241488934121786
6230,0.889529388429194
6231,0.26603568783107717
6232,0.9876406428694877
6235,0.09843893896783215
6237,0.889529388429194
6239,0.10687193591141533
6263,0.8943149269518895
6265,0.12729817483224226
6270,0.6327796783499713
6271,0.3453609069565207
6278,0.9001209434759461
6279,0.8739328759782391
6288,0.12385122646507382
6294,0.3730843288138323
6295,0.29278131493862614
6302,0.3023983384712773
6306,0.0979172980669019
6322,0.987195198679534
6324,0.23452144698650892
6327,0.2880088738279143
6331,0.8859562207020287
6334,0.44628312337005893
6338,0.45901931954475916
6339,0.4528632683004412
6362,0.2179008465865086
6372,0.9032785949604518
6375,0.5124917929840724
6393,0.30840965132528264
6394,0.8972978313107967
6405,0.9885982035374757
6406,0.30673636195835696
6416,0.2654699779596373
6421,0.8918750579438561
6422,0.30253838843229586
6440,0.9869134578466664
6457,0.8837093456225245
6460,0.45354911011811927
6463,0.9048098367360793
6474,0.9048098367360793
6476,0.29699468835280174
6477,0.11417509074501181
6482,0.8826032450061714
6488,0.25898378896681057
6489,0.2858517115156562
6494,0.07537074837460121
6499,0.2908715056125499
6507,0.12111331840350723
6524,0.09890472325090935
6527,0.07618277087999202
6531,0.16403930871908298
6536,0.9045617169587782
6538,0.06802777893658647
6542,0.32431634447766394
6565,0.2715700175875218
6584,0.11053417548819691
6588,0.27934678090220044
6597,0.27934678090220044
6603,0.8939000661747838
6609,0.8939000661747838
6613,0.8939000661747838
6622,0.26648142531886665
6630,0.10141511495996641
6637,0.46999651169128515
6639,0.8927395901916442
6640,0.060238054348148155
6646,0.11228161346416193
6647,0.8975892394832683
6648,0.9886338366065531
6669,0.2746535869822796
6680,0.08223343339327918
6681,0.0811476359382755
6684,6.056371627098381e-08
6693,0.1142684970985758
6694,0.18741662461617628
6704,0.3593712354236958
6706,0.8826032450061714
6710,0.10049603076611728
6713,0.39960071255323026
6718,0.4447571654426461
6732,0.1060516120162641
6737,0.4602982444986966
6739,0.08183687958963254
6742,0.3981567088244834
6746,0.2795471129471124
6753,0.25242460942816997
6771,0.42871532556113295
6784,0.3382229733537567
6790,0.9891947920191138
6795,0.9021990234243908
6807,0.3310550334214185
6808,0.4890306353655028
6818,0.35726897127031365
6823,0.09568056515884242
6830,0.8933439116364069
6831,0.8933439116364069
6832,0.28333265272903246
6836,0.4250922830208181
6846,0.13971514190848108
6850,0.1078393978870148
6854,0.1078393978870148
6868,0.8935776783861404
6876,0.2983518831355261
6877,0.5185762002756368
6881,0.09599407082369447
6882,0.17644008630878072
6884,0.24644137616813236
6886,0.23996631874873892
6901,0.10341332056046681
6910,0.10142940164298828
6913,0.2742354311318674
6914,0.887692833317708
6918,0.898627451591101
6930,0.6018020395879911
6941,0.3190269173845855
6944,0.29867902263382495
6945,0.5231065485746728
6947,0.8972532057590057
6949,0.8972532057590057
6952,0.7825154297257891
6963,0.2579905150497038
6964,0.8841258278169705
6972,0.8975476767516859
6979,0.6261791582068037
6981,0.11519172674217897
6988,0.8961123214789453
6990,0.27013762933324315
6998,0.2884561707689042
7004,0.10574554525008577
7016,0.31872484986125854
7027,0.11706842511169968
7042,0.27250168833462757
7056,0.2700614465376557
7061,0.36231742655056026
7069,0.35169122073189196
7071,0.33037615800486836
7088,0.360472368240255
7099,0.39226592329601523
7108,0.24780219008071527
7121,0.9032785949604518
7125,0.9032785949604518
7136,0.3437905626120761
7149,0.47157280616473896
7150,0.24695657456074832
7151,0.31268171847047493
7167,0.27214366855345595
7177,0.8861900592197063
7178,0.2570999087204707
7183,0.49687326261942966
7186,0.09778710346180922
7190,0.27554494673881547
7201,0.288753349263618
7202,0.1750011758329194
7207,0.1750011758329194
7213,0.1750011758329194
7224,0.23512855267708568
7225,0.33821714185322727
7233,0.2673956407913499
7239,0.2935349698136584
7246,0.4314645710678046
7248,0.24140139054312018
7261,0.9002641242583559
7264,0.08914435819790201
7266,0.09032663741375084
7274,0.10905099238566263
7279,0.5142782490397955
7293,0.10687193591141533
7315,0.06425804858788677
7322,0.26806922251436244
7326,0.8991599065568305
7341,0.11599103657264048
7363,0.8973882119109408
7365,0.2728631839841168
7371,0.2671388458015116
7377,0.10390449344092959
7393,0.8918110281639476
7405,0.5286557221878339
7410,0.8935776783861404
7434,0.4837099148375477
7438,0.10622319528040178
7447,0.3224875672240952
7450,0.6662278968078088
7452,0.15162361295650859
7453,0.0518957557271197
7455,0.09316333794454264
7456,0.09316333794454264
7457,0.9894773259411116
7466,0.9045367894747857
7470,0.9045367894747857
7474,0.30700109671636844
